content,reviewCreatedVersion,score,cleaned_content
"dana bener bner mulai jelek bangt leletnya minta ampun g kaya dulu sangat buruk sekarang,di klik tombol kirim ok,setelah itu macet terus",2.122.0,3,"dana bener bner mulai jelek bangt leletnya minta ampun g kaya dulu sangat buruk sekarang,di klik tombol kirim ok,setelah itu macet terus"
fitur dana cicil tidak muncul di apk dana saya smentara bintang 3 dlu,2.114.1,3,fitur dana cicil tidak muncul di apk dana saya smentara bintang 3 dlu
akhir akhir ini sulit bangat melakukan transaksi,2.111.0,1,akhir akhir ini sulit bangat melakukan transaksi
"Aplikasi SAMPAH TOLOL , Saya Sudah Pakai DANA lebih Dari 3 Tahun , Tapi Saya Tidak Pernah Mendapatkan Penawaran DANA CICIL, Sedangkan Pengguna Baru Dapat Dengan Mudah DANA CICIL. Lebih Baik Aplikasi Sebelah Pengguna Setia Dapat Banyak Kemudahan. Auto Hapus Ajalah Akun DANA sampah",2.115.0,1,"aplikasi sampah tolol , saya sudah pakai dana lebih dari 3 tahun , tapi saya tidak pernah mendapatkan penawaran dana cicil, sedangkan pengguna baru dapat dengan mudah dana cicil. lebih baik aplikasi sebelah pengguna setia dapat banyak kemudahan. auto hapus ajalah akun dana sampah"
"saya sudah transaksi tapi ada kendala di apk dana dan saldo saya tidak kembali/hilang, gmn nih dana",2.111.0,1,"saya sudah transaksi tapi ada kendala di apk dana dan saldo saya tidak kembali hilang, gmn nih dana"
aplikasi gak jelas saya baru saja dapat gaji 750.000 terus saya bayar pinjaman 100.000 begitu saya liat kembali aplikasi dana saldo saya tinggal 323.900 saya kecewa sekali aplikasi ini sudah menipu saya tolong berhati-hati kalau mau menggunakan aplikasi ini.,2.123.2,1,aplikasi gak jelas saya baru saja dapat gaji 750.000 terus saya bayar pinjaman 100.000 begitu saya liat kembali aplikasi dana saldo saya tinggal 323.900 saya kecewa sekali aplikasi ini sudah menipu saya tolong berhati hati kalau mau menggunakan aplikasi ini.
"ini kenapa dah aplikasinya gak bisa di donlod malah cuman muter"" Mulu",2.111.0,1,ini kenapa dah aplikasinya gak bisa di donlod malah cuman muter mulu
"APLIKASI SAMPAH, SAYA MELAKUKAN PEMBAYARAN MELALUI DANA UNTUK MEMBELI BARANG ,SALDO TERPOTONG TAPI PEMBAYARAN TIDAK MASUK KE REK YANG TERTUJU!!!!!!",2.122.0,1,"aplikasi sampah, saya melakukan pembayaran melalui dana untuk membeli barang ,saldo terpotong tapi pembayaran tidak masuk ke rek yang tertuju!!!!!!"
kenapa tidak bisa buka riwayat transaksi,2.119.0,2,kenapa tidak bisa buka riwayat transaksi
"Sangat kecewa dengan aplikasi DANA. Saya jadi korban penipuan 2 kali dan sudah melapor, tapi sama sekali tidak ada bantuan yang jelas dari pihak DANA. CS hanya memberikan jawaban template tanpa solusi. Sebagai pengguna, saya merasa tidak dilindungi sama sekali. Percuma ada fitur bantuan kalau laporan pengguna tidak benar-benar ditindaklanjuti. Tolong perbaiki sistem penanganan kasus penipuan!",2.117.1,1,"sangat kecewa dengan aplikasi dana. saya jadi korban penipuan 2 kali dan sudah melapor, tapi sama sekali tidak ada bantuan yang jelas dari pihak dana. cs hanya memberikan jawaban template tanpa solusi. sebagai pengguna, saya merasa tidak dilindungi sama sekali. percuma ada fitur bantuan kalau laporan pengguna tidak benar benar ditindaklanjuti. tolong perbaiki sistem penanganan kasus penipuan!"
ini yang punya aplikasi cari duit buat lebaran kahh Duit Gua Yang udah di TF ke Dana dari pengirim sudah terkirim dan terpotong saldonya Kok ke dana Ga ada,2.118.0,2,ini yang punya aplikasi cari duit buat lebaran kahh duit gua yang udah di tf ke dana dari pengirim sudah terkirim dan terpotong saldonya kok ke dana ga ada
"kecewa parah, saldo saya gak balik jutaan padahal saya udah bikin tiket dan email. tapi ga ada follow up sama sekali. sudah lewat 3 hari kerja saldo saya masih belum balik. Apa harus saya tuntut aja? juga jelas udah saya dm tapi gak ada response",2.115.0,1,"kecewa parah, saldo saya gak balik jutaan padahal saya udah bikin tiket dan email. tapi ga ada follow up sama sekali. sudah lewat 3 hari kerja saldo saya masih belum balik. apa harus saya tuntut aja? juga jelas udah saya dm tapi gak ada response"
jangan pasang aplikasi ini..banyak ganguan saat jelak banget..di saat posisi urgent ..ganguan terus..dana sdh ke potong..tapi transaksi gagal..atau harus menunggu...saran saya jangan pakai aploliksi ini,2.110.0,3,jangan pasang aplikasi ini..banyak ganguan saat jelak banget..di saat posisi urgent ..ganguan terus..dana sdh ke potong..tapi transaksi gagal..atau harus menunggu...saran saya jangan pakai aploliksi ini
"Aplikasi masih bermasalah dilogin ga bisa dibuka terus berhenti udh Update Aplikasi dana, hapus cache, restart hp dan hapus instal ulang ga ada ngaruhnya hasil nihil😔",2.116.0,1,"aplikasi masih bermasalah dilogin ga bisa dibuka terus berhenti udh update aplikasi dana, hapus cache, restart hp dan hapus instal ulang ga ada ngaruhnya hasil nihil"
kenapa dana gw selalu di bekukan ya min,2.112.0,1,kenapa dana gw selalu di bekukan ya min
"tolong dong aplikasi nya diperbaiki ke stelan awal, dulu kalau mau isi saldo Shopee pay gak ada minimal nominalnya tapi sekarang minimalnya harus 10 ribu. itu bikin kurang nyaman.",2.117.1,3,"tolong dong aplikasi nya diperbaiki ke stelan awal, dulu kalau mau isi saldo shopee pay gak ada minimal nominalnya tapi sekarang minimalnya harus 10 ribu. itu bikin kurang nyaman."
Akun sudah premium tapi harus upgrade dan verifikasi gak bisa ngirim uang ke bank atau e-wallet,2.122.0,1,akun sudah premium tapi harus upgrade dan verifikasi gak bisa ngirim uang ke bank atau e wallet
gajelas padahal sinyal bagus astaga,2.110.0,1,gajelas padahal sinyal bagus astaga
uang itu sensitif kepercayaan itu penting tp aplikasi ini lancang bgt bayar2 tagihan tanpa konfirmasi dan izin yg punya akun!,2.123.2,1,uang itu sensitif kepercayaan itu penting tp aplikasi ini lancang bgt bayar2 tagihan tanpa konfirmasi dan izin yg punya akun!
"kenapa afk ini makin lama semakin suka error,,🙄",2.112.0,3,"kenapa afk ini makin lama semakin suka error,,"
dana instan belum ada knpa.dibantu,2.119.0,1,dana instan belum ada knpa.dibantu
saldo di dana plus tidak bisa diambil,2.118.0,1,saldo di dana plus tidak bisa diambil
"Dana Payah, customer care cuma pakai chat bot, gak ada solusi. ayo kasih rating bintang satu biar jeblok. Selalu gagal pemindahan akun, alasan ada aset yg gue bingung gimana mo log in ke akun lama kan udah gak aktif nomornya. Bener² merepokan semenjak Pakai Chat Box gal Guna itu.",2.119.0,1,"dana payah, customer care cuma pakai chat bot, gak ada solusi. ayo kasih rating bintang satu biar jeblok. selalu gagal pemindahan akun, alasan ada aset yg gue bingung gimana mo log in ke akun lama kan udah gak aktif nomornya. bener merepokan semenjak pakai chat box gal guna itu."
layanan buruk otp ke nomor hp baik WA maupun sms tidak pernah sampai,2.117.1,2,layanan buruk otp ke nomor hp baik wa maupun sms tidak pernah sampai
sampe sekarang tdk ada fitur dana cicil,2.112.0,2,sampe sekarang tdk ada fitur dana cicil
no pengirim nya gbsa diliat di riwayat kocak bet ni apk,2.122.0,1,no pengirim nya gbsa diliat di riwayat kocak bet ni apk
woi dana kenpa eror mulu,2.113.1,1,woi dana kenpa eror mulu
"awas hati2 yg dowload ni aplikasi , AWAS UANG LU ILANG!!!",2.113.1,1,"awas hati2 yg dowload ni aplikasi , awas uang lu ilang!!!"
perbaiki masalah login server lu yang down nyalahin jaringan gw,2.116.0,1,perbaiki masalah login server lu yang down nyalahin jaringan gw
gangguankah kok gak kayak biasanya,2.110.0,3,gangguankah kok gak kayak biasanya
"saya melakukan pembayaran angsuran cicilan sebesar 739.000 di apk dana lalu saldo terpotong tetapi pembayaran tidak sukses, saya ingin saldo sana saya dikembalikan",2.112.0,1,"saya melakukan pembayaran angsuran cicilan sebesar 739.000 di apk dana lalu saldo terpotong tetapi pembayaran tidak sukses, saya ingin saldo sana saya dikembalikan"
"admin bulanannya kurang jelas, dan sering hilang saldo gajelas",2.112.0,3,"admin bulanannya kurang jelas, dan sering hilang saldo gajelas"
TIDAK BAGUS DANA SAYA DI TELAN,2.110.0,1,tidak bagus dana saya di telan
Dana Cicil Kemarin Muncul Eh sekarang Hilang Lagi,2.111.0,1,dana cicil kemarin muncul eh sekarang hilang lagi
saldo ilang apk ngebug anjengg,2.110.0,1,saldo ilang apk ngebug anjengg
"knpa si hrus upgrade dlu?,lgi mendesak mau ngirim hrus upgrade dlu,,mna lama banget lgi sampe 2 hrian,hadeh""",2.111.0,2,"knpa si hrus upgrade dlu?,lgi mendesak mau ngirim hrus upgrade dlu,,mna lama banget lgi sampe 2 hrian,hadeh"
"aplikasi rusak, selalu lag saat verifikasi wajah ketika ingin upgrade premium, disuruh berkedip saya udah kedip kedip sampai kaya orang cacingan tidak bisa bisa, dan langsung lag aplikasinya. tolong dong untuk development cepat diperbaiki, saya butuh untuk kirim uang saya yang sudah saya masukan ke aplikasi dana.",2.121.0,1,"aplikasi rusak, selalu lag saat verifikasi wajah ketika ingin upgrade premium, disuruh berkedip saya udah kedip kedip sampai kaya orang cacingan tidak bisa bisa, dan langsung lag aplikasinya. tolong dong untuk development cepat diperbaiki, saya butuh untuk kirim uang saya yang sudah saya masukan ke aplikasi dana."
sangat mengecewakan karna gaada fitur dana cicil,2.110.0,1,sangat mengecewakan karna gaada fitur dana cicil
aku sdikit kecewa dgn dana cicil Napa alasannya disaat pengajuan buat dana cicil punya aku ditolak alasannya perbanyak pakai dana pdahal stiap hari aku pakai aplikasi dana jdi Dmana letak kesalahannya makasih 🙏,2.122.0,2,aku sdikit kecewa dgn dana cicil napa alasannya disaat pengajuan buat dana cicil punya aku ditolak alasannya perbanyak pakai dana pdahal stiap hari aku pakai aplikasi dana jdi dmana letak kesalahannya makasih
aplikasi ini sangat jelek apa dana cicil saya di bekukan sudah lunas semua dana instan pun ga muncul lebih baik hapus akun ku,2.119.0,2,aplikasi ini sangat jelek apa dana cicil saya di bekukan sudah lunas semua dana instan pun ga muncul lebih baik hapus akun ku
jangan download aplikasi ini gak aman gampang dibobol,2.119.0,1,jangan download aplikasi ini gak aman gampang dibobol
"Br mencoba menggunakan aplikasi ini, tp sayang kenapa gak bs dipakai buat transaksi, padahal ada saldo, memory Hp jg cukup. Kl begini lbh baik saya uninstall saja.",2.117.1,2,"br mencoba menggunakan aplikasi ini, tp sayang kenapa gak bs dipakai buat transaksi, padahal ada saldo, memory hp jg cukup. kl begini lbh baik saya uninstall saja."
KLO gangguan harus nya BLOK TRANSAKSI. TRANSAKSI BRHASIL UANG ILANG KE KIRIM KAGA. CUSTOMER SERVICE YANG JAWAB BOOT / AI YAMG D TANYA APA NGJAWAB KEMANA,2.118.0,1,klo gangguan harus nya blok transaksi. transaksi brhasil uang ilang ke kirim kaga. customer service yang jawab boot ai yamg d tanya apa ngjawab kemana
"reward cek in-nya terlalu kecil nggak seperti tahun2 sebelumya yang sampai Rp 1.200,-",2.119.0,3,"reward cek in nya terlalu kecil nggak seperti tahun2 sebelumya yang sampai rp 1.200,"
"Aplikasi sangat buruk, sering gagal dalam bertransaksi.Klo buat belanja online susah banget bayar pake aplikasi ini sering eror.mending saya ganti aplikasi lain.",2.122.0,1,"aplikasi sangat buruk, sering gagal dalam bertransaksi.klo buat belanja online susah banget bayar pake aplikasi ini sering eror.mending saya ganti aplikasi lain."
tiidak dpt scan kode qr,2.121.0,2,tiidak dpt scan kode qr
aneh pihak dana ini ngapain ngasih limit dana cicilan kalo gk bisa dipake,2.113.1,1,aneh pihak dana ini ngapain ngasih limit dana cicilan kalo gk bisa dipake
ada apa dengan dana. saya telah melakukan upgrade premium di daily rewards tetapi saya malah tidak bisa claim poin.. sunguh terbuang sia-sia dana saya meskipun itu cuman 3.000 tpi itu jga adalah uang..,2.118.0,1,ada apa dengan dana. saya telah melakukan upgrade premium di daily rewards tetapi saya malah tidak bisa claim poin.. sunguh terbuang sia sia dana saya meskipun itu cuman 3.000 tpi itu jga adalah uang..
gg respect to download,2.123.2,3,gg respect to download
parah bngt duit gw ketarik tiba tiba apk rusak yang masih bertahan siap siap aja suatu saat saldo ilang sendiri,2.111.0,1,parah bngt duit gw ketarik tiba tiba apk rusak yang masih bertahan siap siap aja suatu saat saldo ilang sendiri
"apilikasi tidak bisa di buka sudah ribuan kali saya login di aku tiak di terima, padahal saldo saya ada di akun aplikasi abal2",2.111.0,1,"apilikasi tidak bisa di buka sudah ribuan kali saya login di aku tiak di terima, padahal saldo saya ada di akun aplikasi abal2"
tolong perbaiki lagi tiap habis di isi mau di pakek gangguan trus qrisnya ga kaya apk sebelah,2.123.2,3,tolong perbaiki lagi tiap habis di isi mau di pakek gangguan trus qrisnya ga kaya apk sebelah
"saldo tuba"" hilang dan mau hubungi CS saja susah",2.110.0,1,saldo tuba hilang dan mau hubungi cs saja susah
saya mau naikkan limit dana cicil sama dana instan karena terlalu kecil,2.122.0,1,saya mau naikkan limit dana cicil sama dana instan karena terlalu kecil
"dana cicil tidak bisa di gunakan, padahal limit tersedia",2.116.0,1,"dana cicil tidak bisa di gunakan, padahal limit tersedia"
KENAPA DANA CICIL SAYA GA BISA DI PAKAI? PADAHAL ADA LIMIT NYA.,2.119.0,1,kenapa dana cicil saya ga bisa di pakai? padahal ada limit nya.
kenapa di hp saya jadi gabisa login ke akin dana,2.117.1,1,kenapa di hp saya jadi gabisa login ke akin dana
"saya kecewa tidak ada dana cicil, padahal sudah menggunakan aplikasi dana lebih dari 15 tahun.",2.112.0,1,"saya kecewa tidak ada dana cicil, padahal sudah menggunakan aplikasi dana lebih dari 15 tahun."
apk gajelas dri maren mau masuk ga bisa mlu gara2 kendala,2.123.2,2,apk gajelas dri maren mau masuk ga bisa mlu gara2 kendala
"aplikasi semakin berat, sering forceclose. dana cicil kadang tidak tersedia/tidak bisa digunakan(mungkin bug) atau customer service tidak menanggapi dengan baik apa yang dikeluhkan pengguna.",2.118.0,1,"aplikasi semakin berat, sering forceclose. dana cicil kadang tidak tersedia tidak bisa digunakan mungkin bug atau customer service tidak menanggapi dengan baik apa yang dikeluhkan pengguna."
mengapa aplikasi ini tidak bisa mendaftarkan ulang akun?,2.110.0,2,mengapa aplikasi ini tidak bisa mendaftarkan ulang akun?
"aku udah beberapa kali melakukan konfirmasi identitas untuk akunku karena di protek, tapi yang aku dapatkan malah tanggapan kalau aku melakukan spam, gimna gk mau melakukan spam, tanggapan dari kalian benar-benar lama, dan setelah di spam begitu pun kalian masih mengganggap kalau itu bukan akun ku? lalu apa lagi yang harus aku lakukan PIHAK DANA untuk bisa di ketahui kalau itu akunku!?!",2.119.0,1,"aku udah beberapa kali melakukan konfirmasi identitas untuk akunku karena di protek, tapi yang aku dapatkan malah tanggapan kalau aku melakukan spam, gimna gk mau melakukan spam, tanggapan dari kalian benar benar lama, dan setelah di spam begitu pun kalian masih mengganggap kalau itu bukan akun ku? lalu apa lagi yang harus aku lakukan pihak dana untuk bisa di ketahui kalau itu akunku!?!"
gak bisa login karna HP hilang,2.111.0,2,gak bisa login karna hp hilang
"tolong Aktif kn dana cicil,,akun saya Uda premium",2.117.1,3,"tolong aktif kn dana cicil,,akun saya uda premium"
dana bego mau update premium terjadi kesalahan orner kyc gimana ini???,2.115.0,1,dana bego mau update premium terjadi kesalahan orner kyc gimana ini???
"aplikasi gak jelas harus verifikasi wajah, gw gak bisa transaksi gara gara wajah gw gak kedetek, mau di matiin malah sama aja SAMPAHHH DANA",2.123.2,1,"aplikasi gak jelas harus verifikasi wajah, gw gak bisa transaksi gara gara wajah gw gak kedetek, mau di matiin malah sama aja sampahhh dana"
"Bagus sih tapi sayangnya limit dana cicil saya jadi g bisa ke pakai padahal sudah lunas cicilannya,",2.121.0,2,"bagus sih tapi sayangnya limit dana cicil saya jadi g bisa ke pakai padahal sudah lunas cicilannya,"
kenapa program beta saya sudah penuh,2.110.0,1,kenapa program beta saya sudah penuh
"Dana cicil tibatiba tidak bisa digunakan padahal semua tagihan sudah di lunasi,,, Hapus akun lebih baik ,, beralih ke seabank, ovo, allobank yang lebih menjanjikan,, Banyak akun yang dibobol pencuri.",2.112.0,1,"dana cicil tibatiba tidak bisa digunakan padahal semua tagihan sudah di lunasi,,, hapus akun lebih baik ,, beralih ke seabank, ovo, allobank yang lebih menjanjikan,, banyak akun yang dibobol pencuri."
kenapa saya tidak bisa buka akun dana saya,2.113.1,2,kenapa saya tidak bisa buka akun dana saya
ini gimana yaa kok suami saya transfer uang dari bank tapi gak masuk ke dana saya tapi bukti transaksi sudah ada,2.118.0,3,ini gimana yaa kok suami saya transfer uang dari bank tapi gak masuk ke dana saya tapi bukti transaksi sudah ada
kenapa mau bayar cicilan tidak bisa,2.115.0,1,kenapa mau bayar cicilan tidak bisa
"Aplikasi yang selalu dipakai tapi tidak ada itikad untuk perbaikan sistem, fitur Chat hanya dilayanj Ai. sedangkan banyak permasalahan yang susah dijelaskan dengan Ai. Ga mampu membayar CS atau memang sengaja menghindari permasalahan? aplikasi juga terkadang eror ga jelas. selama masih tetap sama saja mending tidak usah bikin platform keuangan di playstore. sudah memberikan komentar di sini tapi masi tidak ada tanggapan, memang aplkasi abal2",2.114.1,1,"aplikasi yang selalu dipakai tapi tidak ada itikad untuk perbaikan sistem, fitur chat hanya dilayanj ai. sedangkan banyak permasalahan yang susah dijelaskan dengan ai. ga mampu membayar cs atau memang sengaja menghindari permasalahan? aplikasi juga terkadang eror ga jelas. selama masih tetap sama saja mending tidak usah bikin platform keuangan di playstore. sudah memberikan komentar di sini tapi masi tidak ada tanggapan, memang aplkasi abal2"
SAYA TRANSAKSI QRIS GAGAL NAMIUN SALDO TERPOTONG. DI CEK DI RIWAYAT TRANSAKSI GA ADA... TOLONG RESPON JANGAN LAYA RAMPOK,2.118.0,1,saya transaksi qris gagal namiun saldo terpotong. di cek di riwayat transaksi ga ada... tolong respon jangan laya rampok
"setelah update bukan ny makin lancar, tp bnyak problem seperti...apk suka keluar sendiri, tranfer antar dana suka eror.. buka fitur emas juga suka failed....tolong diperbaiki",2.119.0,2,"setelah update bukan ny makin lancar, tp bnyak problem seperti...apk suka keluar sendiri, tranfer antar dana suka eror.. buka fitur emas juga suka failed....tolong diperbaiki"
"kenapa dana cicil di akun saya tidak tersedia, sementara di orang yg baru buat dana langsung tersedia dana cicil nya",2.119.0,2,"kenapa dana cicil di akun saya tidak tersedia, sementara di orang yg baru buat dana langsung tersedia dana cicil nya"
sayah kasih 3 dulu,2.117.1,3,sayah kasih 3 dulu
"jangan mudah percaya sama apk ini ,saldo saya hilang 500 memang tidak seberapa tapi itu untuk anak saya berobat",2.119.0,1,"jangan mudah percaya sama apk ini ,saldo saya hilang 500 memang tidak seberapa tapi itu untuk anak saya berobat"
salah kirim saldo atw,2.115.0,2,salah kirim saldo atw
Dana nya Suka ngetroll,2.119.0,1,dana nya suka ngetroll
tolong di tingkatkan lagi dananya kususnya untuk menghapus setelah transaksi terlalu banyak sampah,2.117.1,3,tolong di tingkatkan lagi dananya kususnya untuk menghapus setelah transaksi terlalu banyak sampah
nyimpen di sini bukannya aman malah ilang,2.115.0,1,nyimpen di sini bukannya aman malah ilang
saya sudah lama menggunakan dana tapi blom muncul juga fitur Dana cicil nya,2.111.0,2,saya sudah lama menggunakan dana tapi blom muncul juga fitur dana cicil nya
"aku beri bintang 3 dulu soalnya dibuka gampang lemot,,tolong ditingkatkan lagi",2.113.1,3,"aku beri bintang 3 dulu soalnya dibuka gampang lemot,,tolong ditingkatkan lagi"
kenapa susah sekali untuk login si jarang bagus bantu di perbaiki dong,2.115.0,1,kenapa susah sekali untuk login si jarang bagus bantu di perbaiki dong
ga suka banget apa apa harus premium,2.119.0,3,ga suka banget apa apa harus premium
event yg ada di dana kok GK pernah dapet ya padahal jamnya udh pas,2.117.1,1,event yg ada di dana kok gk pernah dapet ya padahal jamnya udh pas
"suka keluar"" sendiri, mau tf aja nunggu berjam""",2.114.1,1,"suka keluar sendiri, mau tf aja nunggu berjam"
"kenapa dana cicil saya gak ada min, padahal mau make",2.116.0,2,"kenapa dana cicil saya gak ada min, padahal mau make"
Lumayan ok deh ..,2.113.1,3,lumayan ok deh ..
wajah saya tidak ter verifikasi,2.115.0,1,wajah saya tidak ter verifikasi
"Qris sering gangguan dijam jam tertentu, terurama dii jam 21:00-2200. lebih baik pake aplikasi sebelah.",2.110.0,1,"qris sering gangguan dijam jam tertentu, terurama dii jam 21 00 2200. lebih baik pake aplikasi sebelah."
heran udah 2 bulan aktfi transaksi dana cicil blum aktfi chat diana gak paham paham gak jelas mending pake gopay rumit tapi bisa pinjam,2.115.0,1,heran udah 2 bulan aktfi transaksi dana cicil blum aktfi chat diana gak paham paham gak jelas mending pake gopay rumit tapi bisa pinjam
kok aplikasi dana ku bisa kehapus sendiri.di hp istri ku juga hilang.ini kenapa,2.116.0,2,kok aplikasi dana ku bisa kehapus sendiri.di hp istri ku juga hilang.ini kenapa
Kenapa Selalu gagal saat mau transfer ke BNI ya dengan berbagai alasan. Suswh 2 hari ini mencoba. Giliran ke BCA langsung nisa,2.119.0,2,kenapa selalu gagal saat mau transfer ke bni ya dengan berbagai alasan. suswh 2 hari ini mencoba. giliran ke bca langsung nisa
yth Developer: kenapa dana cicil saya tidak bisa di gunakan padahal limit ny masi ada dan tidak telat bayar juga?! mohon di jawab,2.119.0,1,yth developer kenapa dana cicil saya tidak bisa di gunakan padahal limit ny masi ada dan tidak telat bayar juga?! mohon di jawab
suara notif jadi ngagetin.,2.117.1,1,suara notif jadi ngagetin.
saya top up untuk apa malah kepotong otomatis tanpa ada konfirmasi memasukan PIN. saya sudah ajukan refund TOLONG kembalikan uang saya,2.122.0,2,saya top up untuk apa malah kepotong otomatis tanpa ada konfirmasi memasukan pin. saya sudah ajukan refund tolong kembalikan uang saya
"makin jelek aja..masak orang top up ke dana dari brimo ..padahal uda masuk , uang berkurang di brimo e mala ga masuk² ke dana",2.110.0,1,"makin jelek aja..masak orang top up ke dana dari brimo ..padahal uda masuk , uang berkurang di brimo e mala ga masuk ke dana"
tiap apdet kok bermasalah trus sih jaringan oke padahal susah ngirim jadinya bg,2.110.0,1,tiap apdet kok bermasalah trus sih jaringan oke padahal susah ngirim jadinya bg
kadang kalo keterangannya gagal pemnayaran tpi saldonya kepotong dan sering ada timbul siatem sedang sibuk tbtb pas mau qris,2.118.0,1,kadang kalo keterangannya gagal pemnayaran tpi saldonya kepotong dan sering ada timbul siatem sedang sibuk tbtb pas mau qris
mau WD aja susah,2.110.0,2,mau wd aja susah
bintang satu saya kasihh saldo di akun saya hilang semua,2.110.0,1,bintang satu saya kasihh saldo di akun saya hilang semua
gua punya dana 6.120 kan tapi hilang tiba² dana kont,2.119.0,3,gua punya dana 6.120 kan tapi hilang tiba dana kont
anj dana isi saldo malah ga masuk padahal sudah di berhasil,2.110.0,1,anj dana isi saldo malah ga masuk padahal sudah di berhasil
dana cicil di akun saya sedang tidak tersedia terus kenapa ya?,2.116.0,1,dana cicil di akun saya sedang tidak tersedia terus kenapa ya?
"aplikasi kontlll banyak bug, chat CS gk bisa,saldo hilang",2.110.0,1,"aplikasi kontlll banyak bug, chat cs gk bisa,saldo hilang"
nomer dana yang lama saya sudah hilang.. saya ga bisa masuk akun.. mau pemindahan akun premium gagal terus.. tolong dong min di bantu.. tanya di aplikasi yang jawab bot.. kocak,2.112.0,1,nomer dana yang lama saya sudah hilang.. saya ga bisa masuk akun.. mau pemindahan akun premium gagal terus.. tolong dong min di bantu.. tanya di aplikasi yang jawab bot.. kocak
sangat rawan. saya korban saldo hilang 2.3 jt.. dan pihak dana lapor ruwettt tanggaoan/balesan bot trus bukan admin yg bales.. gk ada solusi.. tulisan keamanan 100% jaminan uang kembali 100% tapi fakta nolllllll,2.123.1,1,sangat rawan. saya korban saldo hilang 2.3 jt.. dan pihak dana lapor ruwettt tanggaoan balesan bot trus bukan admin yg bales.. gk ada solusi.. tulisan keamanan 100 jaminan uang kembali 100 tapi fakta nolllllll
"Bot nya tidak ada perubahan Orang tanya apa jawabnya apa di perbaiki lah, untuk castemer service nya orang castemer service nya kaga mampu apa",2.122.0,1,"bot nya tidak ada perubahan orang tanya apa jawabnya apa di perbaiki lah, untuk castemer service nya orang castemer service nya kaga mampu apa"
kenapa fitur dana cicil dan dana instan tidak muncul,2.119.0,3,kenapa fitur dana cicil dan dana instan tidak muncul
"kok saldo dana goals gw ,pas gw tarik malah ilang sih .trus riwayat transaksinya juga gak ada wah gak bener nih aplikasi sekarang",2.119.0,1,"kok saldo dana goals gw ,pas gw tarik malah ilang sih .trus riwayat transaksinya juga gak ada wah gak bener nih aplikasi sekarang"
"aku mau upgrade ke dana premium kok ga bisa, aku udah nyoba 5 kali tetep ga bisa. kek mana inii mo ambil dananya kalo ga bisa😤😤",2.118.0,2,"aku mau upgrade ke dana premium kok ga bisa, aku udah nyoba 5 kali tetep ga bisa. kek mana inii mo ambil dananya kalo ga bisa"
"aku udah lama pake dana krn top up dan kirim uang bebas admin, tp 1 bulan terahir udah pake admin, terpaksa aku menggunakan aplikasi lain yg kasih gratis biaya admin dan kirim uang.",2.119.0,3,"aku udah lama pake dana krn top up dan kirim uang bebas admin, tp 1 bulan terahir udah pake admin, terpaksa aku menggunakan aplikasi lain yg kasih gratis biaya admin dan kirim uang."
"dana saya sudah 7 hari tidak bisa transaksi mohon uang tidak bisa dikirim dan di ambil , apakah tidak ada tindak lanjut?",2.115.0,2,"dana saya sudah 7 hari tidak bisa transaksi mohon uang tidak bisa dikirim dan di ambil , apakah tidak ada tindak lanjut?"
"sorry saya kasih bintang 1 agar lebih cepat ngurus laporan ya , masak setiap isi dana uang saya hilang Mulu jir ktanya aman terpercaya ah apaan !!!! lama proses ya kak gak niat ni kayaknya",2.110.0,1,"sorry saya kasih bintang 1 agar lebih cepat ngurus laporan ya , masak setiap isi dana uang saya hilang mulu jir ktanya aman terpercaya ah apaan !!!! lama proses ya kak gak niat ni kayaknya"
min kenapa Dana sekarang sering error ya?,2.110.0,1,min kenapa dana sekarang sering error ya?
sangat kecewa pakai aplikasi dana mau kirim uang gagal terus dan uang udah di kirim belum masuk,2.118.0,2,sangat kecewa pakai aplikasi dana mau kirim uang gagal terus dan uang udah di kirim belum masuk
dana udah premium.dana cicil sudah aktif limit sudah ada.tapi sama sekali gak bisah di pake.udah di email gak ada balasan,2.121.0,2,dana udah premium.dana cicil sudah aktif limit sudah ada.tapi sama sekali gak bisah di pake.udah di email gak ada balasan
"kecewa bangett tiba tiba saldo saya hilang gatau ntah kemana ,di aktivitas terkirim ke nomor yang ga ada nama penerima",2.113.1,2,"kecewa bangett tiba tiba saldo saya hilang gatau ntah kemana ,di aktivitas terkirim ke nomor yang ga ada nama penerima"
"aku gatau mengapa dengan aplikasi dana ini. saat aku punya dana 100k, besok nya tiba-tiba terdapat transaksi yang tidak pernah aku setujui. tolong aku sangat kecewa mengapa hal ini bisa terjadi",2.120.1,1,"aku gatau mengapa dengan aplikasi dana ini. saat aku punya dana 100k, besok nya tiba tiba terdapat transaksi yang tidak pernah aku setujui. tolong aku sangat kecewa mengapa hal ini bisa terjadi"
"coba dong di perbaiki lagi kok duit gw ilang, gua isi 40 ribu buat pulsa isi data aja gw 10 rp, kan sisah 30,ini gw cek tiba tiba jadi 16 Rp hadeh cape gw ilang bae",2.115.0,3,"coba dong di perbaiki lagi kok duit gw ilang, gua isi 40 ribu buat pulsa isi data aja gw 10 rp, kan sisah 30,ini gw cek tiba tiba jadi 16 rp hadeh cape gw ilang bae"
transaksi 35 juta belum ada dana cicil nya sangat sangat mengecewakan 🤣,2.119.0,1,transaksi 35 juta belum ada dana cicil nya sangat sangat mengecewakan
