content,reviewCreatedVersion,score,cleaned_content
"dia yang buat event ngabuburich TPI gak mau bayar saya udh kasih banyak bukti padahal, giliran saya nanya kenapa saya gak dapet hadiah kalian gak ada jawaban dasar penipu dan labil 🤣",2.119.0,1,"dia yang buat event ngabuburich tpi gak mau bayar saya udh kasih banyak bukti padahal, giliran saya nanya kenapa saya gak dapet hadiah kalian gak ada jawaban dasar penipu dan labil"
"mohon maaf dari pihak dana saya sudah membuat dana bisnis tapi kode qr untuk diunduh tidak bisa diunduh cape cape nunggu 1 bulan lebih udah jadi malah gabisa di unduh nambah nambahin kerjaan aneh aneh, mau diunduh tiba tiba di gulir ke pengaturan lagi padahal perizinan udah saya izinkan semua apk bikin susah",2.122.0,1,"mohon maaf dari pihak dana saya sudah membuat dana bisnis tapi kode qr untuk diunduh tidak bisa diunduh cape cape nunggu 1 bulan lebih udah jadi malah gabisa di unduh nambah nambahin kerjaan aneh aneh, mau diunduh tiba tiba di gulir ke pengaturan lagi padahal perizinan udah saya izinkan semua apk bikin susah"
aplikasi ga jelas minta bantuan ke diana juga cuma diputer' aja jawabannya mending uninstall aja,2.120.1,1,aplikasi ga jelas minta bantuan ke diana juga cuma diputer aja jawabannya mending uninstall aja
limit dana cicil ada tApi tidak bisa di gunakan. kok gitu,2.119.0,1,limit dana cicil ada tapi tidak bisa di gunakan. kok gitu
Akun dana kurang memuaskan tidak bisa menyelesaikan masalah pengguna dari minggu kemarin saya laporkan masalah saya sampai sekarang belom selesai selesai uang saya Rp 1.800.000 lebih di sana saya mau tarik tetapi pembayaran saya selalu di tolak kalau gini ceritanya mending pindah ke rekening lain saya capek menunggu dan capek masalah saya ini nggak selesai selesai. Terus saldo saya gimana kalau akun dana saya di bekukan apakah saldo saya nggak bisa di tarik tunai itu uang bukan uang Rp1. 800.000,2.119.0,1,akun dana kurang memuaskan tidak bisa menyelesaikan masalah pengguna dari minggu kemarin saya laporkan masalah saya sampai sekarang belom selesai selesai uang saya rp 1.800.000 lebih di sana saya mau tarik tetapi pembayaran saya selalu di tolak kalau gini ceritanya mending pindah ke rekening lain saya capek menunggu dan capek masalah saya ini nggak selesai selesai. terus saldo saya gimana kalau akun dana saya di bekukan apakah saldo saya nggak bisa di tarik tunai itu uang bukan uang rp1. 800.000
"uang saya hangus karena disuruh upgrade ""dana permium"" padahal mau kirim ke orang, saya juga masih belum punya ktp, saya tidak suka aplikasi ini.",2.119.0,1,"uang saya hangus karena disuruh upgrade dana permium padahal mau kirim ke orang, saya juga masih belum punya ktp, saya tidak suka aplikasi ini."
"pelayanan buruk gue tf ke bri status terkirim tapi belum masuk, komplen malah balas itu itu aja kaya robot",2.119.0,1,"pelayanan buruk gue tf ke bri status terkirim tapi belum masuk, komplen malah balas itu itu aja kaya robot"
saya buat jualan pulsa....tapi ada yang diproses terus statusnya sampai Berjam jam. pembelinya sampai marah2 sama saya. dan gaada kejelasan uangnya kembali atau engga,2.121.0,1,saya buat jualan pulsa....tapi ada yang diproses terus statusnya sampai berjam jam. pembelinya sampai marah2 sama saya. dan gaada kejelasan uangnya kembali atau engga
aplikasi dana sekarang udah gk beres lagi..saldo saya 600.000 rb hilang semua di curi sama toko pedia padahal saya gak pesen apa apa..aplikasi toko pedia aja saya gk punya.eh saldo tiba tiba di sedot sama tokoh pedia..payah,2.119.0,1,aplikasi dana sekarang udah gk beres lagi..saldo saya 600.000 rb hilang semua di curi sama toko pedia padahal saya gak pesen apa apa..aplikasi toko pedia aja saya gk punya.eh saldo tiba tiba di sedot sama tokoh pedia..payah
kenapa tidak bisa teransfer,2.119.0,1,kenapa tidak bisa teransfer
apa apaan anjir masa udah top up tapi tiba-tiba dibatalkan transaksi nya,2.119.0,1,apa apaan anjir masa udah top up tapi tiba tiba dibatalkan transaksi nya
kecewa fitur dana cicil tidak ada di akun saya padahal sudah premium,2.119.0,1,kecewa fitur dana cicil tidak ada di akun saya padahal sudah premium
tida ada dana cicil,2.119.0,1,tida ada dana cicil
"kecewa banget ama dana masa uang dana goals aku gabisa di tarik mana udh lumayan banyak lagii masuk nyaa padahal udh premium+dana protection tapii hasilnya nihil nanya cs diana malah hasilnya ga memuaskan dan malah makin kecewa, mohon pihak dana menjawab pesan saya dan mengembalikan dana saya yang ada di dana goals",2.120.1,1,"kecewa banget ama dana masa uang dana goals aku gabisa di tarik mana udh lumayan banyak lagii masuk nyaa padahal udh premium dana protection tapii hasilnya nihil nanya cs diana malah hasilnya ga memuaskan dan malah makin kecewa, mohon pihak dana menjawab pesan saya dan mengembalikan dana saya yang ada di dana goals"
"limited 200rb pas mau di bayar pake dana cicil gk bisa , percuma ada limid, mohon bantuannya",2.119.0,1,"limited 200rb pas mau di bayar pake dana cicil gk bisa , percuma ada limid, mohon bantuannya"
"aplikasi rusak, selalu lag saat verifikasi wajah ketika ingin upgrade premium, disuruh berkedip saya udah kedip kedip sampai kaya orang cacingan tidak bisa bisa, dan langsung lag aplikasinya. tolong dong untuk development cepat diperbaiki, saya butuh untuk kirim uang saya yang sudah saya masukan ke aplikasi dana.",2.121.0,1,"aplikasi rusak, selalu lag saat verifikasi wajah ketika ingin upgrade premium, disuruh berkedip saya udah kedip kedip sampai kaya orang cacingan tidak bisa bisa, dan langsung lag aplikasinya. tolong dong untuk development cepat diperbaiki, saya butuh untuk kirim uang saya yang sudah saya masukan ke aplikasi dana."
"Saya sudah menunggu selama 30 hari untuk pengajuan dana cicil, sampai sekarang belum ada fitur nya, bagaiamana ini?",2.119.0,1,"saya sudah menunggu selama 30 hari untuk pengajuan dana cicil, sampai sekarang belum ada fitur nya, bagaiamana ini?"
"ok kali ini ku ubah bintang 1 karena dana bisnis ga jelas, gabisa narik uang dari dana bisnis disuruh verifikasi wajah pdhal udh pake wajah sendiri bukan wajah orang lain tetep aja gabisa mending pake gopay deh kalo bikin qris dana ribetttt",2.119.0,1,"ok kali ini ku ubah bintang 1 karena dana bisnis ga jelas, gabisa narik uang dari dana bisnis disuruh verifikasi wajah pdhal udh pake wajah sendiri bukan wajah orang lain tetep aja gabisa mending pake gopay deh kalo bikin qris dana ribetttt"
"bro... 💔, kan aku jual brainrot yg ada di roblox 35.000. lalu,saat aku sudah memberikan brainrot nya ke orgnya, dia Ingin mentransfer saya, tetapi, saya tidak dana premium. dan, saya dan orgnya rugi. orgnya kehilangan semua uangnya dan aku kehilangan brainrot ku. haruskah ada dana premium, mengapa harus? tolong perbaiki lagi ini banyak yg harus di perbaiki di aplikasi ini.",2.120.1,1,"bro... , kan aku jual brainrot yg ada di roblox 35.000. lalu,saat aku sudah memberikan brainrot nya ke orgnya, dia ingin mentransfer saya, tetapi, saya tidak dana premium. dan, saya dan orgnya rugi. orgnya kehilangan semua uangnya dan aku kehilangan brainrot ku. haruskah ada dana premium, mengapa harus? tolong perbaiki lagi ini banyak yg harus di perbaiki di aplikasi ini."
apk tidak aman dan tidak bertanggung jawab banyak saldo yg tiba2 berkurang🙏🙏,2.119.0,1,apk tidak aman dan tidak bertanggung jawab banyak saldo yg tiba2 berkurang
ini kenapa ya? padahal jaringan sudah stabil tapi kok tetep ga bisa login? katanya jaringan tidak stabil??,2.120.1,1,ini kenapa ya? padahal jaringan sudah stabil tapi kok tetep ga bisa login? katanya jaringan tidak stabil??
"masa upgrade premium sampe 2kali udah sukses akun masih aja di bekukan percma saya top up tpi akun tidak bisa di gunakam transaksi,,,,,,",2.119.0,1,"masa upgrade premium sampe 2kali udah sukses akun masih aja di bekukan percma saya top up tpi akun tidak bisa di gunakam transaksi,,,,,,"
APLIKASI INI MEMBUAT HP SAYA ERROR 3 HARI KARNA MEMBELI PAKET DATA DI APLIKASI INI MUNGKIN ADA BUG YG MENYEBABKAN HP SAYA HIDUP MATI HIDUP MATI DARI APLIKASI INI,2.119.0,1,aplikasi ini membuat hp saya error 3 hari karna membeli paket data di aplikasi ini mungkin ada bug yg menyebabkan hp saya hidup mati hidup mati dari aplikasi ini
saya ingin mengirim uang karena keadaan genting malah minta di suruh upgrade akun ke premium dan untuk upgrade akun minta waktu 2 hari pelayanan apaan ini malah dipersulit,2.121.0,1,saya ingin mengirim uang karena keadaan genting malah minta di suruh upgrade akun ke premium dan untuk upgrade akun minta waktu 2 hari pelayanan apaan ini malah dipersulit
ini gimana saldo saya kita udah nunggu lebih dari 1x24 jam Lo ini malahan ini udah 3x24 jam tapi tetap gak ada kejelasan di tarik ulur terus buat laporan lah pengecekan lah padahal sudah jelas KTP di no sekarang dan no lama sebagai bukti verivikasi tapi tetap juga di suruh nunggu,2.119.0,1,ini gimana saldo saya kita udah nunggu lebih dari 1x24 jam lo ini malahan ini udah 3x24 jam tapi tetap gak ada kejelasan di tarik ulur terus buat laporan lah pengecekan lah padahal sudah jelas ktp di no sekarang dan no lama sebagai bukti verivikasi tapi tetap juga di suruh nunggu
sering gaguan hilang koneksi,2.119.0,1,sering gaguan hilang koneksi
"jangan pakai dana deh tiba2 duit kepotong tanpa persetujuan sendiri, namanya penipuan main ambil potong duit org aja yang belum pernh makai jangan mau makai deh, yang udh pakai mending ngk ush di pakai",2.120.1,1,"jangan pakai dana deh tiba2 duit kepotong tanpa persetujuan sendiri, namanya penipuan main ambil potong duit org aja yang belum pernh makai jangan mau makai deh, yang udh pakai mending ngk ush di pakai"
"ga pernah sama sekali ngasih bintang satu ke aplikasi manapun, ini yang pertama. se kecewa itu sama dana. 5 tahun lebih saya pakai. saya cuma ingin memindahkan akun dana premium saya ke akun lain tidak bisa. di bilangnya akun saya terikat aset dana seperti emas, dana paylater dll. padahal saya tidak pernah menggunakan jasa itu sekali pun. saya butuh mengirim uang sekarang tapi tidak bisa karena tidak premium. padahal uang saya di akun tidak premium. di buat premium juga tak bisa gara gara itu.",2.121.0,1,"ga pernah sama sekali ngasih bintang satu ke aplikasi manapun, ini yang pertama. se kecewa itu sama dana. 5 tahun lebih saya pakai. saya cuma ingin memindahkan akun dana premium saya ke akun lain tidak bisa. di bilangnya akun saya terikat aset dana seperti emas, dana paylater dll. padahal saya tidak pernah menggunakan jasa itu sekali pun. saya butuh mengirim uang sekarang tapi tidak bisa karena tidak premium. padahal uang saya di akun tidak premium. di buat premium juga tak bisa gara gara itu."
dari awal pake dana ga pernah yang lain pas nomer hilang di persulit emang muka sama KTP ga cukup kan udah ada datanya di situ pengeluaran udah Lebih Dari 3 digit masa Iyah di persulit ganti Nomer,2.119.0,1,dari awal pake dana ga pernah yang lain pas nomer hilang di persulit emang muka sama ktp ga cukup kan udah ada datanya di situ pengeluaran udah lebih dari 3 digit masa iyah di persulit ganti nomer
"apa apaan ini, uang di dana saya hilang gegara memesan kopi dan tidak sampai sampai. saya dan ibu saya sudah menunggu berjam jam dan tidak datang datang sampai saat ini",2.119.0,1,"apa apaan ini, uang di dana saya hilang gegara memesan kopi dan tidak sampai sampai. saya dan ibu saya sudah menunggu berjam jam dan tidak datang datang sampai saat ini"
tiap kali mau bayar buat top up ep ep eror terus iw,2.121.0,1,tiap kali mau bayar buat top up ep ep eror terus iw
"APLIKASI JELEK BGT GAUSAH DI DONLOT, MASA TRANSAKSI GAGAL YANG DI BALIKIN CUMA SETENGAH, mana dikit dikit eror iwhh.",2.119.0,1,"aplikasi jelek bgt gausah di donlot, masa transaksi gagal yang di balikin cuma setengah, mana dikit dikit eror iwhh."
"sy mengalami 2x kehilangan saldo dngan transaksi yng tidak sy ketahui dngn nominal yang lumayan banyak jumlah nya, sy minta ganti rugi atas kehilangan saldo di akun sy tpi pihak dana tdk dapat melakukan nya dan pihak google juga tdk dpt refund. sy heran aplikasi sebesar dana harus nya ada notifikasi tentang pembayaran yang mencurigakan lalu ini kmna proteksi dana ny terhadap nasabah ny? apkah nasabah dana yng lain bisa saling bantu dengan masalah ini?",2.120.1,1,"sy mengalami 2x kehilangan saldo dngan transaksi yng tidak sy ketahui dngn nominal yang lumayan banyak jumlah nya, sy minta ganti rugi atas kehilangan saldo di akun sy tpi pihak dana tdk dapat melakukan nya dan pihak google juga tdk dpt refund. sy heran aplikasi sebesar dana harus nya ada notifikasi tentang pembayaran yang mencurigakan lalu ini kmna proteksi dana ny terhadap nasabah ny? apkah nasabah dana yng lain bisa saling bantu dengan masalah ini?"
"duit aing teu nepi nepi di transfer teh, kumaha tanggung jawab na?",2.119.0,1,"duit aing teu nepi nepi di transfer teh, kumaha tanggung jawab na?"
"GA BANGET APLIKASI NYA! ga dibuka beberapa hari langsung nomor tidak dikenal,mohon bantuannya APLIKASI DANA,uang saya juga masih didalam APLIKASI hilang padahal ada 66k itu lumayan buat kebutuhan langsung hilang jujur nyesel banget dan pas login lagi suruh nunggu 90 hari mau chat via Diana juga harus nunggu 90 hari,TOLONG UNTUK APLIKASI DANA DIPERBAIKI SEBAIK MUNGKIN KASIAN YANG UANGNYA LANGSUNG HANGUS GITU AJA",2.122.0,1,"ga banget aplikasi nya! ga dibuka beberapa hari langsung nomor tidak dikenal,mohon bantuannya aplikasi dana,uang saya juga masih didalam aplikasi hilang padahal ada 66k itu lumayan buat kebutuhan langsung hilang jujur nyesel banget dan pas login lagi suruh nunggu 90 hari mau chat via diana juga harus nunggu 90 hari,tolong untuk aplikasi dana diperbaiki sebaik mungkin kasian yang uangnya langsung hangus gitu aja"
tolong di bantu kenapa jadi putih ketika mau upgrade yah😤🙏,2.121.0,1,tolong di bantu kenapa jadi putih ketika mau upgrade yah
saldo saya ilang 1jt lebih kecewa gimana cara mengembalikan nya nih,2.119.0,1,saldo saya ilang 1jt lebih kecewa gimana cara mengembalikan nya nih
nyedot sendiri ngk bisq refound,2.119.0,1,nyedot sendiri ngk bisq refound
"63333 hilang. email ga terdaftar di web yang bersangkutan testset.cloud ini. sumpah gajelas. disuruh hentikan malah disuruh hubungi ke sana. malah daftar dong kalo gitu gua. malah masuk ke kandang singa dong. dongo apa gimana dah. hentikan dari dana gitu emangnya gabisa? lemah amat sistem, ga punya otorisasi tinggi",2.120.1,1,"63333 hilang. email ga terdaftar di web yang bersangkutan testset.cloud ini. sumpah gajelas. disuruh hentikan malah disuruh hubungi ke sana. malah daftar dong kalo gitu gua. malah masuk ke kandang singa dong. dongo apa gimana dah. hentikan dari dana gitu emangnya gabisa? lemah amat sistem, ga punya otorisasi tinggi"
"dana jelek semua duit bisa hilang, sumpah dana GK aman buat simpan duit lain kali kalau bikin penyimpanan duit yang aman dan amanah dikit jangan asal bikin banyak penipuan lagi Lo hps ajah noh apk",2.119.0,1,"dana jelek semua duit bisa hilang, sumpah dana gk aman buat simpan duit lain kali kalau bikin penyimpanan duit yang aman dan amanah dikit jangan asal bikin banyak penipuan lagi lo hps ajah noh apk"
"dipaksa buat jadi premium, tapi ga jelas kocak bgt,",2.122.0,1,"dipaksa buat jadi premium, tapi ga jelas kocak bgt,"
aplikasi mudah di bobol dan tidak ada etika baik untuk mengbalikan dana kita yang hilang dan kejadian tidak 1 apa 2 kali ini mending jangan pakek aplikasi ini saya sering hilang dan sering di bobol dengan nomer yang berbeda terus menerus tidak ada bantuan atau gimana,2.119.0,1,aplikasi mudah di bobol dan tidak ada etika baik untuk mengbalikan dana kita yang hilang dan kejadian tidak 1 apa 2 kali ini mending jangan pakek aplikasi ini saya sering hilang dan sering di bobol dengan nomer yang berbeda terus menerus tidak ada bantuan atau gimana
"kapok saya pake dana saldo saya hilang ada yg bobol, dan saldonya GK bisa balik lagi",2.119.0,1,"kapok saya pake dana saldo saya hilang ada yg bobol, dan saldonya gk bisa balik lagi"
"apk gj, orng make nomor sms malah disuruh kirim kode verifikasi ke WA. mana ga dikasi pilihan lagi, ya jelas gabisa lah kocak",2.119.0,1,"apk gj, orng make nomor sms malah disuruh kirim kode verifikasi ke wa. mana ga dikasi pilihan lagi, ya jelas gabisa lah kocak"
kok login gak bisa,2.119.0,1,kok login gak bisa
knp g muncul fitur dana cicil,2.119.0,1,knp g muncul fitur dana cicil
kok nge tf sesama ke dana kok gak bisa malah error udh seminggu lebih hampir 2 minggu gak bisa nge tf,2.119.0,1,kok nge tf sesama ke dana kok gak bisa malah error udh seminggu lebih hampir 2 minggu gak bisa nge tf
parah... !!! Kena dana cicil gk bisa di gunakan....!!? padahal limit ada dan gk punya tunggakan....!!!! kecewa.....!!!!,2.119.0,1,parah... !!! kena dana cicil gk bisa di gunakan....!!? padahal limit ada dan gk punya tunggakan....!!!! kecewa.....!!!!
Saya pribadi sangat kecewa dengan pihak ewallet dana karena saldo saya hilang di nomor dana 0831xxxxx111 saldo tersebut tidak banyak nomor dana tersebut saya mau minta bukti photo malah di blokir dari pihak yth ewallet DANA mungkin pihak yth ewallet DANA yang ngambil nya saya minta bukti bahwa masih ada atau tidak g ada penjelasan langsung kluar,2.119.0,1,saya pribadi sangat kecewa dengan pihak ewallet dana karena saldo saya hilang di nomor dana 0831xxxxx111 saldo tersebut tidak banyak nomor dana tersebut saya mau minta bukti photo malah di blokir dari pihak yth ewallet dana mungkin pihak yth ewallet dana yang ngambil nya saya minta bukti bahwa masih ada atau tidak g ada penjelasan langsung kluar
ini kenapa sich mau kirim dana harus susah banget...dulu slalu gampang...mana dana nya ga bisa di tarik...tolong dong ini gmn caranya meni susah banget,2.119.0,1,ini kenapa sich mau kirim dana harus susah banget...dulu slalu gampang...mana dana nya ga bisa di tarik...tolong dong ini gmn caranya meni susah banget
saplikasi tolol gk ngbantu banget sandi udah jelas benar privikasi muka jlas muka saya masih minta otp dah jlas kartu hilang udah di aplikasi dana punya saldo,2.122.0,1,saplikasi tolol gk ngbantu banget sandi udah jelas benar privikasi muka jlas muka saya masih minta otp dah jlas kartu hilang udah di aplikasi dana punya saldo
tidak dapat dana cicil padahal Uda memer lama,2.119.0,1,tidak dapat dana cicil padahal uda memer lama
Saldo saya sudah beberapa kali terpotong sendiri. Untuk pembayaran aplikasi sementara di google play tidak ada berlangganan.,2.119.0,1,saldo saya sudah beberapa kali terpotong sendiri. untuk pembayaran aplikasi sementara di google play tidak ada berlangganan.
"mau LIAT aktivitas malah ga bisa , hal simple seperti ini ajah tidak bisa di benahi , perusahaan besar tetapi integritas nya di pertanyakan",2.119.0,1,"mau liat aktivitas malah ga bisa , hal simple seperti ini ajah tidak bisa di benahi , perusahaan besar tetapi integritas nya di pertanyakan"
"aplikasi tidak aman yaitu dana,saldo hilang tanpa minta pin, pemberitahuan di google uang keluar untuk mobile legend,,,padahal tidak punya aplikasi game mobile legend...duit hilang begitu saja ...!!! emang aplikasi MALING",2.119.0,1,"aplikasi tidak aman yaitu dana,saldo hilang tanpa minta pin, pemberitahuan di google uang keluar untuk mobile legend,,,padahal tidak punya aplikasi game mobile legend...duit hilang begitu saja ...!!! emang aplikasi maling"
"payah,orang ada dana cicil nya aku GK ada",2.119.0,1,"payah,orang ada dana cicil nya aku gk ada"
filtur dana cicil saya kok ga ada ya mengecewakan sekali,2.119.0,1,filtur dana cicil saya kok ga ada ya mengecewakan sekali
sudah sering transaksi tapi pas kali ini mau login harus verifikasi muka dan gagal saya percaya sama aplikasi ini dan akhirnya saya kecewa kenapa pas saya lagi butuh buat narik uang saya malah gagal verifikasi udah ga bakal ku pakai lagi aplikasi ini,2.119.0,1,sudah sering transaksi tapi pas kali ini mau login harus verifikasi muka dan gagal saya percaya sama aplikasi ini dan akhirnya saya kecewa kenapa pas saya lagi butuh buat narik uang saya malah gagal verifikasi udah ga bakal ku pakai lagi aplikasi ini
jangan ada yang pengen mempunyai dana dana ini sangat bermasalah saya saja uda hilang berapa kali di dana,2.120.1,1,jangan ada yang pengen mempunyai dana dana ini sangat bermasalah saya saja uda hilang berapa kali di dana
gimana cara hapus akun dana,2.122.0,1,gimana cara hapus akun dana
dana kenapa eror gini gabisa login,2.121.0,1,dana kenapa eror gini gabisa login
"di jam 18.41 tgl 29 maret saya transaksi beli data 70k,dengan menggunakan dana cicil tp sampe sekarang blm masuk²,,jika nanti dana cicil menagih saya tidak mau bayar..karna datanya aja gk masuk...saya bakal ganti rating saya klo data nya masuk",2.119.0,1,"di jam 18.41 tgl 29 maret saya transaksi beli data 70k,dengan menggunakan dana cicil tp sampe sekarang blm masuk ,,jika nanti dana cicil menagih saya tidak mau bayar..karna datanya aja gk masuk...saya bakal ganti rating saya klo data nya masuk"
apa ini pemeriksaan hapus akun dana lama,2.120.1,1,apa ini pemeriksaan hapus akun dana lama
"dana cicil saya tidak bisa digunakan padahal saya sudah memakai aplikasi ini lebih dari 3 tahun , tetapi saya tidak bisa meminjam .. sangat mengecewakan",2.119.0,1,"dana cicil saya tidak bisa digunakan padahal saya sudah memakai aplikasi ini lebih dari 3 tahun , tetapi saya tidak bisa meminjam .. sangat mengecewakan"
gmna akun saya tidak bisa kembalikan,2.122.0,1,gmna akun saya tidak bisa kembalikan
kenapa sekarang top up ada adminnya yah?,2.119.0,2,kenapa sekarang top up ada adminnya yah?
untuk fitur ok lah tapi kenapa kalo top up dari bank atau m-banking ada potongan lagi parah sih kan saya nranfer tuh pake admin masa bayar lagi aneh,2.119.0,2,untuk fitur ok lah tapi kenapa kalo top up dari bank atau m banking ada potongan lagi parah sih kan saya nranfer tuh pake admin masa bayar lagi aneh
"kenapa sih dana ribet banget. saya mau login lagi ga bisa karena mint otp sedangkan nomer dana saya hilang. disitu kan udah jelas stiap kali mau login lagi , dimnta sandi aplikasi sama verifikasi wajah, harus nya udah bisa langsung masuk. masalah kaya gini harus diperbaiki repot",2.119.0,2,"kenapa sih dana ribet banget. saya mau login lagi ga bisa karena mint otp sedangkan nomer dana saya hilang. disitu kan udah jelas stiap kali mau login lagi , dimnta sandi aplikasi sama verifikasi wajah, harus nya udah bisa langsung masuk. masalah kaya gini harus diperbaiki repot"
gak bisa aktifkan fitur dana cicil... padahal transaksi selalu menggunakan dana...,2.119.0,2,gak bisa aktifkan fitur dana cicil... padahal transaksi selalu menggunakan dana...
buka.. facebook... Skrank.. data iwanVettopurnama.. buka.. Sekarang.. facebook,2.119.0,2,buka.. facebook... skrank.. data iwanvettopurnama.. buka.. sekarang.. facebook
dana buruk sekali cara penangan no yg ga aktip haya bisa melalui no hp ajh ...coba kalau bisa otp melalui akun gmail kan aman jg yg penting kn pin muka saat melakukan vripikasi ribet ya melebihi ATM terblokir Uda klu di telpon ngabisin pls pertanyaan ribet mutermutar di situs ajh najis,2.119.0,2,dana buruk sekali cara penangan no yg ga aktip haya bisa melalui no hp ajh ...coba kalau bisa otp melalui akun gmail kan aman jg yg penting kn pin muka saat melakukan vripikasi ribet ya melebihi atm terblokir uda klu di telpon ngabisin pls pertanyaan ribet mutermutar di situs ajh najis
"CSnya kurang bgs sgt bertele"",dan mudah keluar apk sendiri sehingga hrs berulang kali menjlskn keluhan yg ada.",2.119.0,2,"csnya kurang bgs sgt bertele ,dan mudah keluar apk sendiri sehingga hrs berulang kali menjlskn keluhan yg ada."
mantap apl ini sangat berguna... tapi untuk skrg saya malah kecewa dengan apl dana... kok dana cicil saya tidak bisa digunakan lagi... padahal SDH ngk ada tunggakan... memding cabut aja Deah apl dana cicilnya,2.119.0,2,mantap apl ini sangat berguna... tapi untuk skrg saya malah kecewa dengan apl dana... kok dana cicil saya tidak bisa digunakan lagi... padahal sdh ngk ada tunggakan... memding cabut aja deah apl dana cicilnya
kenapa pemindahan akun dana yang lama ke akun yang baru gagal? padahal KTP saya adalah KTP yang sama,2.119.0,2,kenapa pemindahan akun dana yang lama ke akun yang baru gagal? padahal ktp saya adalah ktp yang sama
kenapa pihak dana klu ada masalah seperti ini selalu slow respon. saya kurangi aja bintang nya SDH terlalu lama nunggu tp belum diproses juga saya kembali kan lagi ulasan saya dengan terbaik dan saya kasih semua bintang asalkan masalah saya mengenal otp terselesaikan.,2.119.0,2,kenapa pihak dana klu ada masalah seperti ini selalu slow respon. saya kurangi aja bintang nya sdh terlalu lama nunggu tp belum diproses juga saya kembali kan lagi ulasan saya dengan terbaik dan saya kasih semua bintang asalkan masalah saya mengenal otp terselesaikan.
kenpa hp sy smsung j2prime tdk bs buka dana,2.120.1,2,kenpa hp sy smsung j2prime tdk bs buka dana
"sangat berguna, tapi kadang yang bikin kesel, saldo kesedot sistem yang ga jelas",2.119.0,2,"sangat berguna, tapi kadang yang bikin kesel, saldo kesedot sistem yang ga jelas"
"punya saya gak ada dana cicil,nya itu gimana y",2.119.0,2,"punya saya gak ada dana cicil,nya itu gimana y"
beli game di steam gagal terus pdhal saldo cukup nyakut di verifikasi,2.119.0,2,beli game di steam gagal terus pdhal saldo cukup nyakut di verifikasi
tiidak dpt scan kode qr,2.121.0,2,tiidak dpt scan kode qr
beberapa kali gagal transaksi,2.119.0,2,beberapa kali gagal transaksi
"kenapa sekarang susah bangett buat masuk ke dana,selalu saja gangguan sinyal, Tolong donk gimanaa sie",2.120.1,2,"kenapa sekarang susah bangett buat masuk ke dana,selalu saja gangguan sinyal, tolong donk gimanaa sie"
"Dana cicil tidak tersedia atau tidak bisa di gunakan. hanya satu kali pakai aja tahun kemarin dan sudah di lunasi. tapi sekarang tetap tidak bisa di gunakan, jadinya percuma ada saldo dana cicil tapi tidak bisa di pakai.",2.119.0,2,"dana cicil tidak tersedia atau tidak bisa di gunakan. hanya satu kali pakai aja tahun kemarin dan sudah di lunasi. tapi sekarang tetap tidak bisa di gunakan, jadinya percuma ada saldo dana cicil tapi tidak bisa di pakai."
di dana aplikasiku ga ada dana cicil anehh,2.122.0,2,di dana aplikasiku ga ada dana cicil anehh
kami terganggu dengan otomatis bayar dengan dana cicil,2.120.1,2,kami terganggu dengan otomatis bayar dengan dana cicil
"Semakin tidak jelas aplikasi nya, saldo tiba tiba kepotog sudah 2x dan tidak ada riwayat transaksi. Cs tidak membantu",2.122.0,2,"semakin tidak jelas aplikasi nya, saldo tiba tiba kepotog sudah 2x dan tidak ada riwayat transaksi. cs tidak membantu"
ganguan trooooooos qris nya,2.122.0,2,ganguan trooooooos qris nya
sangat membantu dalam proses,2.119.0,2,sangat membantu dalam proses
"ya tuhan susah betul. untuk pemindahan akun atau pengganti an nomor karena kartu hp saya hilang, dan tidak bisa uang sudah tertahan diakun dana. apakah jaminan uang kembali itu hoax aja diakun dana sdh berapa kali mencoba sampai sekarang juga gak bisa pihak dana plisss kasih nomor wa yang resmi. bisa saya hubungi",2.121.0,2,"ya tuhan susah betul. untuk pemindahan akun atau pengganti an nomor karena kartu hp saya hilang, dan tidak bisa uang sudah tertahan diakun dana. apakah jaminan uang kembali itu hoax aja diakun dana sdh berapa kali mencoba sampai sekarang juga gak bisa pihak dana plisss kasih nomor wa yang resmi. bisa saya hubungi"
tolong lah dana lbih teliti saya simpan dana ku ke dana+ tapi saya mau tarik kembali ke dana biasa biar buat bli pulsa telkom ngga bisa harus sidik wajah terus dan gua tau gua udh lbih jelek dari dulu jdi udh ngga bisa ke detect muka gua. jadi tolong jng sidik wajah aja yang ditaruh didana+ buat penarikan tapi sandi nomor juga yg disimpan. padhal gua udh hapus juga loh sidik wajah gua dari dlu karna resah gua ngga pernah ke detect wajah ku. lu kira wajah ngga bisa berubah dongo bet.tdk ada otak,2.122.0,2,tolong lah dana lbih teliti saya simpan dana ku ke dana tapi saya mau tarik kembali ke dana biasa biar buat bli pulsa telkom ngga bisa harus sidik wajah terus dan gua tau gua udh lbih jelek dari dulu jdi udh ngga bisa ke detect muka gua. jadi tolong jng sidik wajah aja yang ditaruh didana buat penarikan tapi sandi nomor juga yg disimpan. padhal gua udh hapus juga loh sidik wajah gua dari dlu karna resah gua ngga pernah ke detect wajah ku. lu kira wajah ngga bisa berubah dongo bet.tdk ada otak
kenapa di saya gada fitur dana cicil,2.122.0,2,kenapa di saya gada fitur dana cicil
